campaign_id,campaign_name,audience_size,persuadables_pct,sure_things_pct,lost_causes_pct,do_not_disturb_pct,unknown_pct,persuadables_count,sure_things_count,lost_causes_count,do_not_disturb_count,unknown_count,segment_estimation_method,segment_confidence,segment_rationale
CMP_2952,VaultIQ v3 - Awareness,28319,36,22,22,8,12,10195,6231,6230,2265,3398,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure. Missing or vague budget reduces confidence in reachable persuadables.
CMP_2953,Truecover Global - Seasonal Promo,280402,25,20,20,13,22,70101,56080,56080,36452,61689,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_2954,GlideFi US - Loyalty Boost,696855,18,20,20,13,29,125433,139372,139371,90591,202088,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Low,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
CMP_2955,Skyloft Hotels Q2 2026 - Loyalty Boost,613862,19,27,20,10,24,116633,165743,122773,61386,147327,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
CMP_2956,Drift Footwear - Event Reg Push,809636,34,22,21,8,15,275277,178120,170024,64770,121445,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_2957,Pinecrest Trust Black Friday - Renewal Drive,304087,32,21,21,14,12,97308,63859,63858,42572,36490,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_2958,SafeHarbor Insurance Q3 2026 - Loyalty Boost,603193,18,20,20,13,29,108574,120639,120639,78415,174926,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Low,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
CMP_2959,LearnRise Academy Summer - Lead Gen,173368,36,22,22,8,12,62413,38141,38141,13869,20804,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure. Missing or vague budget reduces confidence in reachable persuadables.
CMP_2960,Orbit Connect 2027 - App Adoption #2,804024,31,21,21,8,19,249248,168846,168845,64321,152764,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_2961,FitFuel - Cross-sell Drive,477108,22,21,21,7,29,104964,100193,100192,33397,138362,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_2962,Truecover Summer - Awareness #2,277592,32,21,21,14,12,88830,58295,58294,38862,33311,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_2963,LearnRise Academy 2026 - App Adoption #2,404211,26,22,21,8,23,105095,88927,84884,32336,92969,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Specific channels improve match quality and reduce unknown exposure. Missing or vague budget reduces confidence in reachable persuadables.
CMP_2964,Cartly Q4 2026 - Retention Sprint,386169,41,21,19,8,11,158330,81096,73372,30893,42478,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_2965,Cohort Hub Holiday - Cross-sell Drive,367304,26,22,21,8,23,95500,80807,77133,29384,84480,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Specific channels improve match quality and reduce unknown exposure. Missing or vague budget reduces confidence in reachable persuadables.
CMP_2966,Anchor National - Renewal Drive #2,201023,32,21,21,14,12,64328,42215,42215,28143,24122,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_2967,Stackr v2 - App Adoption,221561,28,21,20,13,18,62038,46528,44313,28802,39880,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_2968,Apex Tutoring Back-to-School - Retention Sprint,175781,43,21,19,8,9,75586,36915,33398,14062,15820,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure. Missing or vague budget reduces confidence in reachable persuadables.
CMP_2969,Beacon Life 2026 - Loyalty Boost,399594,28,21,20,13,18,111887,83915,79919,51947,71926,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_2970,Quanta Strategy v3 - Awareness,53052,29,22,22,8,19,15386,11672,11671,4244,10079,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Specific channels improve match quality and reduce unknown exposure.
CMP_2971,RetailNext World Q2 2026 - Seasonal Promo,207932,38,22,22,9,9,79015,45746,45745,18713,18713,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_2972,Wayfare v4 - Retention Sprint,306104,41,21,19,8,11,125503,64282,58160,24488,33671,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
