historical_campaign_id,campaign_name,industry,campaign_type,audience_type,channels,budget,audience_size,treated_count,control_count,treated_conversion_rate,control_conversion_rate,incremental_lift_points,relative_uplift_percent,revenue_per_conversion,campaign_revenue,negative_response_rate,unsubscribe_rate,complaint_rate,notes
HIST_1712,NorthExpo v6 - Event Reg Push #3,Events,Event Registration,Specific,"Email, Organic Social, Paid Social (LinkedIn)",108500,196350,160040,36310,5112.36,13.46,5098.9,37881.9,520,3826114763.33,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1713,Helix Advisory - Seasonal Promo,Professional Services,Seasonal Promotion,Broad,"Content Syndication, PR, Webinar, Email, Paid Social (LinkedIn)",9500,57992,44133,13859,3.46,3.3,0.16,4.8,1800,32870.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1714,CareNova 2026 - Seasonal Promo,Healthcare,Seasonal Promotion,Specific,"Display, Direct Mail, Email, PR",665000,376167,288314,87853,4.52,1.19,3.33,279.8,540,3005800.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1715,Halcyon Beauty NA - Loyalty Boost,B2C Retail,Loyalty,Specific,online,360000,813088,635707,177381,15.86,1.45,14.41,993.8,110,5305223.92,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1716,RetailNext World Q1 2027 - App Adoption,Events,App Adoption,Broad,performance marketing,178500,406051,314296,91755,15.07,11.67,3.4,29.1,520,7836.4,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1717,Quanta Reports 2026 - Upsell Wave,B2B SaaS,Upsell,Broad,"Account-Based Marketing, Email, Paid Search",175000,81852,64203,17649,5.07,3.32,1.75,52.7,1200,3510772.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1718,AssureFirst v7 - Lead Gen #2,Insurance,Lead Generation,Broad,social,590000,581411,447781,133630,4589.44,5.34,4584.1,85844.6,780,7784087685.5,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1719,LearnRise Academy DACH - Trial Conversion Push,Education,Trial-to-Paid Conversion,Broad,"Email, YouTube, Webinar, Paid Social (Meta), Paid Search",37000,397550,314310,83240,15.07,3.34,11.73,351.2,360,17452705.64,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1720,Pulse Primary - Renewal Drive,Healthcare,Renewal,Specific,"Direct Mail, Paid Search",650000,347185,281055,66130,79.45,76.28,3.17,4.2,540,106947740.34,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1721,ZestMart US - Upsell Wave,E-commerce,Upsell,Broad,"Display, Affiliate",205000,977199,794058,183141,8.15,5.83,2.32,39.8,95,4320160.15,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1722,Bundlr Fall - Loyalty Boost,E-commerce,Loyalty,Broad,"Email, Affiliate, Paid Search, SMS",409500,914381,737998,176383,30.62,26.15,4.47,17.1,95,3848788.86,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1723,Lumio Wallet 2026 - Event Reg Push,Fintech,Event Registration,Broad,social and email,180000,587675,470782,116893,11.59,9.95,1.64,16.5,420,16334487.04,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1724,Forge Accounting EMEA - Launch,Professional Services,Product Launch,Broad,"Webinar, Paid Social (LinkedIn)",26000,42553,34135,8418,8281.19,4289.76,3991.43,93.0,1800,14906142.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1725,GrowthSummit v3 - Event Reg Push #2,Events,Event Registration,Specific,"Organic Social, PR",170000,193080,155614,37466,8.25,6.47,1.78,27.5,520,4290.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1726,Lumio Wallet v4 - Event Reg Push,Fintech,Event Registration,Broad,digital,471500,412819,335030,77789,5497.37,12.44,5484.93,44091.1,420,3564795963.88,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1727,ClearWave Winter - Launch,Telecom,Product Launch,Specific,"OOH, Paid Search",505000,422032,334127,87905,1405.54,1.78,1403.76,78862.9,470,660603.8,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1728,Beacon Life Q1 2027 - Awareness,Insurance,Awareness,Specific,"Email, Paid Search",710000,289476,227310,62166,44.52,36.48,8.04,22.0,780,8660967.46,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1729,PageNest v5 - Trial Conversion Push,Consumer Subscription,Trial-to-Paid Conversion,Specific,"Influencer, Email, In-app, Push Notifications, Paid Social (Meta)",140000,221943,180578,41365,4.88,2.15,2.73,127.0,140,1169679.39,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1730,Northstar Mutual - Retention Sprint #2,Insurance,Retention,Specific,"Paid Search, Direct Mail, Radio, Display",621500,398953,313047,85906,63.58,60.93,2.65,4.3,780,29459869.3,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1731,NorthExpo Tax Season - Seasonal Promo #2,Events,Seasonal Promotion,Broad,"Email, PR, Webinar",70000,400551,318290,82261,4.62,3.32,1.3,39.2,520,7053518.47,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1732,Pixie Pantry Cyber Monday - Retention Sprint,E-commerce,Retention,Broad,social and email,490000,1057945,810020,247925,1.47,1.37,0.1,7.3,95,843606.1,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1733,Quanta Reports v9 - Lead Gen,B2B SaaS,Lead Generation,Specific,"Email, Paid Search",249000,36041,29102,6939,18.82,4.14,14.68,354.6,1200,5844061.68,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1734,Apex Legal - Event Reg Push,Professional Services,Event Registration,Broad,"PR, Content Syndication, Email",36000,40583,32489,8094,6258.98,8.66,6250.32,72174.6,1800,3063269991.6,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1735,Edulane DACH - Retention Sprint,Education,Retention,Broad,digital,152500,335514,262659,72855,41.56,3.88,37.68,971.1,360,18774114.91,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1736,GlideFi NA - Cross-sell Drive,Fintech,Cross-sell,Specific,"Paid Search, Email",310000,247515,201217,46298,1.81,0.85,0.96,112.9,420,1350989.43,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1737,Wellpath v4 - Retention Sprint,Healthcare,Retention,Specific,"Direct Mail, Paid Search, Display",615000,390865,314191,76674,1.64,1.43,0.21,14.7,540,2537279.42,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1738,PayLane - Awareness,Fintech,Awareness,Specific,social,171000,221942,169489,52453,44.58,38.28,6.3,16.5,420,1865005.37,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1739,Velocity Wireless Tax Season - Loyalty Boost,Telecom,Loyalty,Specific,"Paid Search, Email, Direct Mail, SMS",27000,400707,313776,86931,26.79,23.05,3.74,16.2,470,38887474.57,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1740,ClearWave v5 - Loyalty Boost,Telecom,Loyalty,Specific,social,415000,556915,453017,103898,30.24,26.05,4.19,16.1,470,29603272.61,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1741,NorthPeak v9 - Awareness,B2C Retail,Awareness,Specific,"OOH, Connected TV, Email",485000,599181,472255,126926,24.23,21.5,2.73,12.7,110,1230325.93,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1742,PayLane 2027 - Cross-sell Drive #3,Fintech,Cross-sell,Broad,"Push Notifications, Paid Search, Influencer, In-app",410000,396434,324570,71864,5.2,1.16,4.04,348.3,420,6264126.96,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1743,Apex Legal ANZ - Upsell Wave,Professional Services,Upsell,Specific,"PR, Email, Webinar, Content Syndication, Paid Social (LinkedIn)",47000,27521,21356,6165,8.73,7.3,1.43,19.6,1800,3499350.66,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1744,DevForge Live - Event Reg Push #3,Events,Event Registration,Broad,"Email, PR, Paid Social (LinkedIn)",119500,233647,182080,51567,12.45,9.78,2.67,27.3,520,6474.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1745,FitFuel Q3 2026 - Launch,Consumer Subscription,Product Launch,Specific,"Push Notifications, Influencer",115000,203147,156965,46182,3725.78,3179.5,546.28,17.2,140,521609.2,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1746,NorthPeak v4 - Cross-sell Drive,B2C Retail,Cross-sell,Broad,"Connected TV, Paid Social (Meta)",355000,911951,731665,180286,6.67,1.56,5.11,327.6,110,3820551.99,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1747,ShopHaven LATAM - Launch,E-commerce,Product Launch,Specific,social and email,7000,861522,664450,197072,6305.2,5586.97,718.23,12.9,95,44136400.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1748,TerraNomad Summer - Event Reg Push,Travel,Event Registration,Specific,paid media,50500,241442,195401,46041,2983.84,10.59,2973.25,28076.0,880,2371052359.81,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1749,Lumen API - Cross-sell Drive,B2B SaaS,Cross-sell,Broad,"Email, Paid Social (LinkedIn), Content Syndication, Paid Search, Account-Based Marketing",20000,69966,54086,15880,9.03,6.56,2.47,37.7,1200,6007586.76,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1750,Hearth&Home Box - Awareness,Consumer Subscription,Awareness,Specific,"Influencer, Paid Social (Meta)",274500,110080,86424,23656,24.72,23.37,1.35,5.8,140,261034.3,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1751,GrowthSummit 2026 - Cross-sell Drive,Events,Cross-sell,Specific,"Organic Social, PR, Paid Social (LinkedIn), Webinar, Email",54000,215272,166155,49117,10.03,3.87,6.16,159.2,520,9274066.98,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1752,Saltwater Co. ANZ - Upsell Wave,B2C Retail,Upsell,Specific,social,285000,274546,211472,63074,7.41,6.16,1.25,20.3,110,836944.68,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1753,Skyloft Hotels ANZ - Retention Sprint,Travel,Retention,Broad,"Display, Email, Paid Search, Paid Social (Meta), Connected TV",58000,637200,499592,137608,62.8,60.69,2.11,3.5,880,55264.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1754,Wellpath APAC - Retention Sprint,Healthcare,Retention,Specific,performance marketing,415000,319113,252143,66970,75.39,68.92,6.47,9.4,540,31286850.0,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1755,Vaulted - Cross-sell Drive #2,Fintech,Cross-sell,Specific,"Push Notifications, Paid Search, In-app, Influencer, Email",240000,317389,251842,65547,2.81,1.08,1.73,160.2,420,2968191.2,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1756,Beacon Life v2 - Loyalty Boost,Insurance,Loyalty,Specific,"Display, Radio",565000,303482,242624,60858,35.3,32.5,2.8,8.6,780,47713117.92,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1757,GlowCrate Q1 2026 - Event Reg Push,Consumer Subscription,Event Registration,Specific,"Push Notifications, In-app, Influencer, Paid Social (Meta), Email",41000,231785,180940,50845,1045.33,11.27,1034.06,9175.3,140,261664078.68,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1758,Truecover 2027 - Loyalty Boost,Insurance,Loyalty,Broad,"Direct Mail, Email, Radio, Display, Paid Search",600000,523877,404972,118905,21.07,18.12,2.95,16.3,780,69669720.67,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1759,Nimbus Mobile Cyber Monday - Launch,Telecom,Product Launch,Broad,online,83000,796811,647857,148954,8.94,2.54,6.4,252.0,470,12521658.13,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1760,Skyloft Hotels Global - Trial Conversion Push,Travel,Trial-to-Paid Conversion,Broad,"Display, Connected TV, Paid Search, Email, Paid Social (Meta)",365000,606317,474413,131904,6.97,1.85,5.12,276.8,880,29312413.06,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1761,Forge Accounting v7 - Win-Back,Professional Services,Customer Reactivation,Broad,"Webinar, Paid Social (LinkedIn), PR, Email, Content Syndication",52000,57138,45245,11893,13.94,2.1,11.84,563.8,1800,11601537.12,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1762,Helix Advisory v6 - Seasonal Promo,Professional Services,Seasonal Promotion,Broad,"Email, Webinar, Content Syndication",72000,42148,32046,10102,2.71,2.17,0.54,24.9,1800,195120.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1763,Sterling Federal EMEA - Launch,Banking,Product Launch,Specific,online,540000,195654,150509,45145,6826.27,6470.89,355.38,5.5,650,3686185800.0,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1764,Stackr v8 - Lead Gen,Fintech,Lead Generation,Broad,"Paid Search, Influencer, Push Notifications",275000,461998,365738,96260,4.66,1.04,3.62,348.1,420,5805094.34,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1765,InsureCon - Cross-sell Drive,Events,Cross-sell,Broad,"Organic Social, Email, PR, Webinar",94000,419479,319963,99516,4.21,2.59,1.62,62.5,520,7029762.01,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1766,Lumen+ - Retention Sprint,Consumer Subscription,Retention,Specific,"In-app, Influencer",205000,187243,148398,38845,2.4,2.24,0.16,7.1,140,392266.56,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1767,OakClinic Network 2026 - Loyalty Boost #2,Healthcare,Loyalty,Broad,"Display, PR, Email",530500,787635,616820,170815,26.3,22.53,3.77,16.7,540,15615638.68,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1768,Nimbus Mobile Q2 2026 - Retention Sprint,Telecom,Retention,Specific,paid media,525000,292370,229779,62591,1.33,1.17,0.16,13.7,470,683521.85,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1769,PulseAnalytics Q4 2026 - Upsell Wave,B2B SaaS,Upsell,Specific,paid media,30000,38949,30123,8826,6.34,4.25,2.09,49.2,1200,1108181.28,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1770,WrapNorth v3 - Awareness,E-commerce,Awareness,Broad,paid media,145000,945775,765309,180466,39.47,34.37,5.1,14.8,95,1591586.94,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_1771,Northstar Mutual Spring - Lead Gen,Insurance,Lead Generation,Specific,digital,67000,303153,238386,64767,3291.58,4.17,3287.41,78834.8,780,2910929180.8,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
